Age,Number of Dependents,Population,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,CLTV,Churn,Gender_Male,Under 30_Yes,Senior Citizen_Yes,Married_Yes,Dependents_Yes,Referred a Friend_Yes,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Phone Service_Yes,Multiple Lines_Yes,Internet Type_DSL,Internet Type_Fiber Optic,Online Security_Yes,Online Backup_Yes,Device Protection Plan_Yes,Premium Tech Support_Yes,Streaming TV_Yes,Streaming Movies_Yes,Streaming Music_Yes,Unlimited Data_Yes,Contract_One Year,Contract_Two Year,Paperless Billing_Yes,Payment Method_Credit Card,Payment Method_Mailed Check
40,0,105285,0,68,20.29,29,76.75,5233.25,0.0,0,1379.72,6612.97,4,5395,0,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,True,True,False,False,True,False
42,0,51387,0,3,12.66,28,107.95,318.6,0.0,0,37.98,356.58000000000004,3,5653,0,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,True,True,True,True,True,False,False,True,False,False
57,0,9960,0,45,37.39,30,81.65,3618.7,0.0,0,1682.55,5301.25,3,5937,0,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,True,True,True,True,False,True,False,False,False
30,0,26442,5,64,13.8,48,89.45,5692.65,0.0,0,883.2,6575.849999999999,3,5519,0,True,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,False,False,False,False,True,True,False,False,False,False
51,1,11,0,72,24.95,13,114.45,8100.55,0.0,0,1796.4,9896.95,3,4700,0,True,False,False,True,True,False,False,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False
43,0,28094,6,66,11.72,20,90.55,6130.95,0.0,0,773.5200000000001,6904.47,5,4958,0,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,True,True,True,False,False,False,True,True,False,True,False,False
45,0,96267,2,41,9.85,14,104.45,4162.05,0.0,0,403.85,4565.900000000001,3,2719,0,False,False,False,True,False,True,True,False,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,False,True,False,False
25,0,31021,0,72,48.52,51,116.45,8013.55,0.0,90,3493.44,11596.99,4,5567,0,False,True,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False
63,0,30779,0,50,29.8,26,89.7,4304.5,0.0,0,1490.0,5794.5,4,5306,0,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,True,True,True,False,True,True,False,False
56,0,5221,0,62,38.33,30,74.3,4698.05,0.0,0,2376.46,7074.51,4,5974,0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,True,True,True,True,False,True,True,False
59,0,11509,0,12,37.63,26,54.3,654.5,0.0,130,451.56000000000006,1236.06,3,3854,0,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
31,8,19975,2,54,46.7,75,79.95,4362.05,0.0,0,2521.8,6883.85,3,4387,0,True,False,False,True,True,True,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False
46,0,17058,4,50,10.33,6,54.9,2614.1,0.0,0,516.5,3130.6,4,4322,0,True,False,False,True,False,True,True,False,False,False,True,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False
35,0,32050,3,63,12.15,21,75.7,4676.7,0.0,0,765.45,5442.15,3,5113,0,True,False,False,True,False,True,True,False,False,False,True,True,True,False,True,False,True,True,False,True,True,True,False,True,False,True,False
35,0,26265,8,58,37.95,18,110.65,6526.65,0.0,0,2201.1000000000004,8727.75,3,4761,0,False,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False
57,0,37887,7,71,9.44,9,115.15,8078.1,0.0,0,670.24,8748.34,3,4144,0,False,False,False,True,False,True,False,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False
35,0,38181,0,63,27.38,9,58.55,3503.5,0.0,0,1724.9399999999998,5228.44,3,6312,0,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,True,True,True,False,False,True,False
40,0,32148,8,71,26.56,7,93.25,6669.45,0.0,90,1885.76,8645.21,4,6035,0,True,False,False,True,False,True,False,False,False,False,True,True,False,True,False,True,True,False,False,True,True,False,False,False,True,False,False
39,0,24660,4,68,38.38,20,92.2,6392.85,0.0,0,2609.84,9002.69,3,4451,0,True,False,False,True,False,True,False,False,False,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,False
45,0,14852,9,54,0.0,9,30.4,1621.35,0.0,0,0.0,1621.35,4,4778,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
60,0,21343,8,44,44.87,20,61.5,2722.2,0.0,150,1974.28,4846.48,3,2059,0,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False
64,1,55306,10,42,16.67,17,69.4,3058.3,0.0,0,700.1400000000001,3758.440000000001,3,4701,0,True,False,False,True,True,True,True,False,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False
26,0,21279,3,71,9.5,76,91.05,6293.75,0.0,0,674.5,6968.25,3,4644,0,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,False,True,False,True,False
20,0,1107,5,23,14.53,48,73.65,1642.75,0.0,0,334.19,1976.94,5,2590,0,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,True,True,False
22,0,38427,0,22,15.77,42,69.7,1490.4,0.0,0,346.94,1837.34,3,4838,0,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False
25,0,49647,1,72,32.67,48,64.45,4720.0,0.0,0,2352.24,7072.24,3,6330,0,True,True,False,True,False,True,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,True,False,True,False,True,False
35,1,19034,3,71,34.53,19,95.15,6770.85,0.0,0,2451.63,9222.48,3,5647,0,False,False,False,True,True,True,False,False,False,False,True,True,False,True,True,True,True,True,False,False,False,False,True,False,True,True,False
33,0,425,1,17,28.83,5,96.65,1588.25,0.0,0,490.11,2078.36,5,5228,0,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,True,True,False,True,False,False
50,4,41067,9,60,38.44,57,74.35,4453.3,0.0,0,2306.4,6759.7,5,5100,0,True,False,False,True,True,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
38,0,7527,10,61,0.0,17,51.35,3244.4,0.0,0,0.0,3244.4,3,4159,0,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,True,True,True,True,False,False,True,False,True,False,True,False
27,0,10558,9,6,5.69,27,45.65,323.45,0.0,0,34.14,357.59,4,4227,0,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
52,0,38460,1,65,19.84,2,90.65,5931.0,0.0,110,1289.6,7330.6,5,6358,0,True,False,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False
54,2,10253,10,45,0.0,18,50.9,2333.85,0.0,0,0.0,2333.85,3,3937,0,False,False,False,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,True,True,True,False,False,True,False,False
64,0,32369,0,8,11.58,7,74.85,572.45,0.0,0,92.64,665.09,4,5514,0,True,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
33,0,14493,0,1,46.23,25,47.95,47.95,0.0,0,46.23,94.18,4,5092,0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
25,0,41390,7,1,40.63,52,45.0,45.0,0.0,10,40.63,95.63,5,5669,0,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
49,0,33057,0,1,30.73,10,44.05,44.05,0.0,0,30.73,74.78,5,5925,0,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
50,0,36123,0,1,16.34,4,45.55,45.55,0.0,0,16.34,61.89,4,3173,0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True
55,0,16996,0,23,9.04,8,55.8,1327.85,0.0,0,207.92,1535.77,3,2499,0,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False
63,0,26157,0,14,0.0,12,31.1,419.7,0.0,0,0.0,419.7,5,3448,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
46,2,39064,0,16,13.99,18,69.1,1083.7,0.0,0,223.84,1307.54,4,5172,0,True,False,False,False,True,False,False,False,True,False,True,True,True,False,True,True,False,False,False,True,True,True,False,False,True,False,False
49,0,33817,0,17,34.98,21,90.95,1612.2,0.0,0,594.66,2206.86,5,5687,0,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,True,True,True,False,False,True,True,False
58,0,30211,0,3,15.6,9,92.0,266.8,0.0,0,46.8,313.6,3,4345,0,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,True,True,False,False,True,False,False
44,0,12937,0,7,3.34,13,78.5,571.05,0.0,0,23.38,594.43,4,3601,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,False,False
56,0,30458,4,51,47.18,12,60.5,3145.15,0.0,0,2406.18,5551.33,3,4207,0,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,True,True,False,True,False,False
46,0,16486,0,63,18.05,11,71.5,4576.3,0.0,70,1137.15,5783.450000000001,3,5342,0,True,False,False,False,False,False,True,False,False,False,True,True,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False
38,3,12884,10,55,22.56,56,90.4,5099.15,0.0,0,1240.8,6339.95,5,4603,0,True,False,False,True,True,True,True,False,False,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,True,True,False
56,6,44652,6,49,8.18,53,95.4,4613.95,0.0,0,400.82,5014.77,5,6136,0,False,False,False,True,True,True,True,False,False,False,True,True,False,True,False,False,False,False,True,True,True,True,False,False,True,False,False
32,0,24005,0,72,2.25,16,101.3,7261.25,0.0,0,162.0,7423.25,3,5513,0,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,True,False,False,True,False,True,True,False,False
25,0,24961,1,46,44.74,82,53.1,2459.8,0.0,0,2058.04,4517.84,3,3358,0,False,True,False,True,False,True,True,False,False,False,True,True,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False
57,0,81,0,24,13.13,14,84.85,2048.8,0.0,80,315.12,2443.92,4,2941,0,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False
21,1,1604,6,33,11.01,73,88.6,2888.7,0.0,0,363.33,3252.03,3,3648,0,False,True,False,True,True,True,False,True,False,False,True,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False
23,0,905,0,42,29.44,41,60.15,2421.6,0.0,0,1236.48,3658.08,3,5988,0,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False,False,False,True,True,True,False,True,False,False
26,0,7863,0,8,41.93,59,70.7,553.4,0.0,0,335.44,888.8399999999999,5,4946,0,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False
32,0,91,0,66,11.56,30,54.8,3465.7,0.0,0,762.96,4228.66,4,4621,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,True
22,0,35582,0,53,8.33,73,100.3,5200.8,0.0,0,441.49,5642.29,4,5377,0,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,True,True,True,True,True,False,True,False,True
23,0,61872,8,72,35.07,53,80.8,5728.55,0.0,0,2525.04,8253.59,5,4689,0,True,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,True,True,True,True,True,False,True,True,False,False
42,0,98239,3,27,11.83,14,80.85,2204.35,0.0,0,319.41,2523.76,3,4732,0,True,False,False,True,False,True,False,True,False,False,True,True,True,False,True,False,False,True,True,True,True,True,True,False,False,True,False
59,1,1831,0,69,28.53,24,93.3,6398.05,0.0,0,1968.57,8366.62,5,5205,0,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,True,True,False,True,True,False,False
59,0,47969,7,35,0.0,24,46.35,1662.05,0.0,140,0.0,1802.05,4,4577,0,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,True,True,False
21,0,12173,5,67,2.12,58,67.85,4627.65,0.0,0,142.04000000000002,4769.69,3,4792,0,True,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False,True,True,True,False,True,False,True,False
45,3,6760,8,67,17.79,22,105.65,6717.9,0.0,0,1191.9299999999998,7909.83,5,6383,0,False,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,False,True,True,False,False
56,0,27959,8,70,27.97,2,79.25,5731.85,0.0,0,1957.9,7689.75,3,5085,0,True,False,False,True,False,True,False,False,False,False,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
33,1,66838,6,28,41.41,30,49.9,1410.25,0.0,0,1159.48,2569.73,5,5250,0,False,False,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
40,0,4258,0,16,22.3,28,86.25,1340.1,0.0,0,356.8,1696.9,5,3511,0,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,True,True,False,False,True,False,False
57,0,25232,0,12,49.0,23,95.7,1184.0,0.0,0,588.0,1772.0,5,5527,0,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,True,True,False,False,False,False
63,1,30206,1,72,31.83,14,116.85,8477.7,0.0,0,2291.76,10769.46,3,4055,0,False,False,False,True,True,True,False,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,False
40,3,29283,3,5,0.0,53,25.05,125.5,0.0,0,0.0,125.5,5,2071,0,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
30,0,17721,2,71,28.58,30,90.55,6404.0,0.0,0,2029.18,8433.18,4,5007,0,True,False,False,True,False,True,False,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,False,True,False,False,False
30,0,7857,0,69,23.92,42,110.5,7455.45,0.0,0,1650.48,9105.93,4,4803,0,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,True,True,True,True,True,True,False,True,True,False,False
29,1,43141,0,1,0.0,48,24.7,24.7,0.0,70,0.0,94.7,5,3065,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
36,0,23170,0,3,44.42,6,77.4,206.15,0.0,0,133.26,339.41,4,5528,0,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,True,True,True,True,False,False,True,False,False
